image_name;meanLABL;meanLABa;meanLABb;stdLABL;stdLABa;stdLABb;meanNIR1;stdNIR1;label_class
image2;0;0;0;0;0;0;0;0;label2
BD04_inf_201724_004_04_RGBhr.jpg_1.jpg;52.6087054929891;-13.4771940417537;7.74072687545606;23.892497793937;12.9920868445611;8.89383046327531;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_2.jpg;66.4600470446579;-4.04015048011255;3.23792189731872;23.4959316467616;13.3578728889542;9.56943645610973;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_3.jpg;49.4699763851386;-14.6411169114926;10.2032643034569;19.4897380141742;7.51124790602137;5.81015345158401;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_4.jpg;51.0890545916009;-11.6164656203439;4.10014774210578;20.562365029302;12.5238232468144;9.04271022379794;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_5.jpg;40.3446416351689;-9.0782280477071;6.22677553621536;23.2057665926134;5.14648398641303;4.13043541285638;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_6.jpg;41.6169534962415;-7.5699283854005;3.39771251935485;22.4167360558061;4.09397580276781;4.12304850846414;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_7.jpg;18.117124819052;-9.39281396221725;9.279643612232;14.327558418916;3.15982432357658;3.54459591336961;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_8.jpg;53.7852881260295;-9.80698767637342;6.55312666276462;23.4148586356008;7.49803705209767;6.40500107679789;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_9.jpg;55.8642205310456;-6.66947324079337;2.53007486505957;28.0511823306554;4.80911963481157;4.94673746363074;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_10.jpg;53.2212636487104;-6.65502722644478;2.37498046478674;29.2758662469199;3.44030072687026;2.95901553046743;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_11.jpg;55.5754303523475;-8.13671479765407;4.12921106573607;29.2309542184796;1.80322980263018;2.8292201033655;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_12.jpg;71.60035587026;-12.2084600662392;4.23885495272475;20.9889606540366;7.40247377221875;4.96172603135638;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_13.jpg;52.0763348655663;-12.6528392646937;7.80325627398946;21.2693264674359;5.55465950903069;4.3466465282621;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_14.jpg;53.6479930899858;-7.90899464782708;5.3428900823408;20.6365421563275;7.59005510243568;4.44864010146023;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_15.jpg;54.01138375786;-10.2348571577777;7.63237846542771;26.4512867795653;6.32153940037879;4.52498203565908;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_16.jpg;46.8820101423169;-9.25213450581201;6.74733268054682;24.1525102278589;6.04149950088846;4.5448518598618;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_17.jpg;41.2310689518829;-16.2730230989922;11.9356810288107;16.761528342187;5.08751755184152;4.97953170167898;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_18.jpg;46.1944814624759;-14.6312307953708;8.12847837380143;24.9216963935627;5.81178175962827;5.34320925095339;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_19.jpg;32.0821613188113;-12.4547322347588;10.2651252464238;18.7394290583707;6.1325287838013;5.0446251586865;0;0;Poma
BD04_inf_201724_004_04_RGBhr.jpg_20.jpg;47.4389062694571;-17.1297507044269;12.9438034752036;17.0158934323181;4.19466406944702;3.66553797812688;0;0;Poma
