image_name;meanLABL;meanLABa;meanLABb;stdLABL;stdLABa;stdLABb;meanNIR1;stdNIR1;label_class
image2;0;0;0;0;0;0;0;0;label2
BD04_inf_201724_004_09_RGBhr.jpg_1.jpg;45.0660583017257;3.12810636460852;1.43173157475656;29.4359448453469;7.01338350078736;5.69336608509195;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_2.jpg;47.4165817537972;4.88026939015405;-1.61858900672181;30.2931764176618;10.8146423036256;6.54378889399433;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_3.jpg;52.7922359207574;-13.1376179890496;9.37455733943814;20.7341462451968;5.60857521808151;3.82172939386903;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_4.jpg;53.3862510877411;-4.93995205166374;6.46397959414596;25.7225304698776;11.4504640284806;7.90679011404952;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_5.jpg;48.9701349413788;-12.9335335804039;9.09300050583946;23.4242111980461;10.1592146266122;7.50487574940734;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_6.jpg;43.9633205950409;-11.1944262747328;9.27776194267441;23.9908235654597;13.4476663462155;9.80383683787917;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_7.jpg;46.5942488670498;-13.3935470088154;7.92164107971475;23.4706692193789;5.68600780816835;4.90606163398221;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_8.jpg;37.3067231308084;-20.5399071118576;16.963304236289;20.0142960960145;7.78391298450501;6.21259145497686;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_9.jpg;34.1918717921326;-11.0794705146205;7.94485501813354;24.5958287906442;6.66174219422204;4.08477558362369;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_10.jpg;44.8679117407891;-15.0962330132649;9.80783760270383;17.6907352508175;8.24548842723555;5.48379171655491;0;0;Poma
BD04_inf_201724_004_09_RGBhr.jpg_11.jpg;42.7308122377272;-13.5926538722913;8.97707555286258;20.5678937173216;4.40942663573734;3.248543594875;0;0;Poma
