image_name;meanLABL;meanLABa;meanLABb;stdLABL;stdLABa;stdLABb;meanNIR1;stdNIR1;label_class
image2;0;0;0;0;0;0;0;0;label2
BD04_inf_201724_004_01_RGBhr.jpg_1.jpg;74.0966373011694;-3.17865409079818;3.44268874570325;21.2363717514071;10.9054572271123;6.84063906306876;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_2.jpg;79.2899305409695;-3.98346976846833;2.65628217536901;27.0321898763612;6.30855178411744;4.57515065975591;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_3.jpg;76.8877232305212;-2.27352278825961;0.794925267263904;22.1468347666099;10.2800996487317;6.30770574475226;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_4.jpg;60.0104372920799;-7.63388577307449;4.1431560467613;30.854200310632;6.83539867436277;4.65738949194804;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_5.jpg;52.9394204872203;-15.5364213403223;10.9644404942198;22.2585273199324;12.7813492701331;9.49780646328176;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_6.jpg;76.7592925393071;2.37517970834896;-2.3338819392055;20.2456380912364;8.17022619974773;4.29593542165417;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_7.jpg;75.8538024907944;0.262223135551539;0.411460551722642;20.4384233803614;9.44524686018945;5.49911731287855;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_8.jpg;59.709225159651;-10.3511733128809;4.36341858132771;20.2464427335344;12.7144079142619;8.96450385603741;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_9.jpg;58.6732563888747;-2.94518159291226;1.35572377207489;38.3457789435082;5.99102668979863;3.39140985146817;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_10.jpg;68.6717169571689;-11.569436222374;8.97201690137121;29.1570174470412;9.49429897148872;7.26754473014771;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_11.jpg;75.2300640118527;-10.8493330323379;6.87229257048736;21.8946733767649;7.77221757307722;5.75171256948351;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_12.jpg;68.1347765817735;-12.6630316171165;7.72359473239507;21.241336275837;7.78242145151235;5.68587195768291;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_13.jpg;62.3832931205228;-13.6215445519936;10.2979676645929;20.260898499092;7.3587202694075;5.17119643174666;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_14.jpg;61.0212923443872;-8.83519017657456;5.54465568709354;27.468157115755;4.44726094152611;3.16203436699333;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_15.jpg;51.005929126056;-15.6515378212453;11.8419084192966;17.2749419267665;4.65461753420152;3.73960989710705;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_16.jpg;78.3787121140617;-10.008062430394;6.093099363044;22.5968027777981;6.59692038142986;6.23087567202462;0;0;Poma
BD04_inf_201724_004_01_RGBhr.jpg_17.jpg;60.8219899489709;-14.952598638337;10.46074094756;27.4681541265711;6.13219404752772;5.69151714826406;0;0;Poma
