image_name;meanLABL;meanLABa;meanLABb;stdLABL;stdLABa;stdLABb;meanNIR1;stdNIR1;label_class
image2;0;0;0;0;0;0;0;0;label2
BD04_inf_201724_004_08_RGBhr.jpg_1.jpg;65.9093941907346;-4.08905494410511;-0.0259098046997995;20.0726096673052;15.2756136078013;7.68418712039167;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_2.jpg;36.5813835007606;-14.0415480122071;12.1329442702921;28.6819521963141;6.72921183012636;5.1685445370952;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_3.jpg;21.7089012331776;-13.087723251083;11.9656387141775;17.4359320152481;5.70742264777739;5.21841648152514;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_4.jpg;47.7531679737552;-8.31666425220064;11.0255495925682;23.5931273258259;10.0517897011554;9.03993499353819;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_5.jpg;61.0262844063468;5.13955967505594;-0.483939892281044;26.1550062762265;11.8818006426431;7.50080590768556;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_6.jpg;35.7360730720998;-4.72234650961338;4.97355636943855;30.0208265356324;9.45267856163899;7.41599654431176;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_7.jpg;40.0040942243347;2.62445662412265;1.51940085266294;31.3782917807546;6.41288849307148;4.79830736384692;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_8.jpg;61.0651764183955;-13.9398585391591;9.92716423132821;24.1701395284913;11.7581264872643;8.6524004127315;0;0;Poma
BD04_inf_201724_004_08_RGBhr.jpg_9.jpg;56.1674071525116;-20.802654856445;10.7731354036632;16.4423916402826;9.22986712868573;5.73022208045624;0;0;Poma
